link_id,demand_ab,demand_ba,demand_tot,Preload_AB,Preload_BA,Preload_tot,Congested_Time_AB,Congested_Time_BA,Congested_Time_Max,Delay_factor_AB,Delay_factor_BA,Delay_factor_Max,VOC_AB,VOC_BA,VOC_max,PCE_AB,PCE_BA,PCE_tot
92,0.0,0.0,0.0,0.0,0.0,0.0,0.4682599028014406,0.4682599028014406,0.4682599028014406,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.18381806146610555,0.18381806146610555,0.18381806146610555,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.17524276608661932,0.17524276608661932,0.17524276608661932,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.12994740174150315,0.12994740174150315,0.12994740174150315,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,22.460204345843536,0.0,22.460204345843536,0.0,0.0,0.0,0.25966463486656055,0.0,0.25966463486656055,1.0000000023857563,0.0,1.0000000023857563,0.011230102172921768,0.0,0.011230102172921768,22.460204345843536,0.0,22.460204345843536
97,34.669287450675824,0.0,34.669287450675824,0.0,0.0,0.0,0.20924444617467164,0.0,0.20924444617467164,1.0000000008465078,0.0,1.0000000008465078,0.008667321862668956,0.0,0.008667321862668956,34.669287450675824,0.0,34.669287450675824
98,0.0,0.0,0.0,0.0,0.0,0.0,0.6165415174931556,0.6165415174931556,0.6165415174931556,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.3890319843596344,0.3890319843596344,0.3890319843596344,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.6115333069375468,0.6115333069375468,0.6115333069375468,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,3.2467742700966773,3.2467742700966773,3.2467742700966773,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.1953686939662066,0.1953686939662066,0.1953686939662066,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.3018046468667133,0.3018046468667133,0.3018046468667133,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.3024882043737787,0.3024882043737787,0.3024882043737787,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.07765678728270771,0.07765678728270771,0.07765678728270771,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.20532373504686027,0.20532373504686027,0.20532373504686027,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.19573753767838367,0.0,0.19573753767838367,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.027565564382873865,0.027565564382873865,0.027565564382873865,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.27076681776618455,0.27076681776618455,0.27076681776618455,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.20674527495243375,0.20674527495243375,0.20674527495243375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.5677330682017657,0.5677330682017657,0.5677330682017657,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.086490169356605,0.086490169356605,0.086490169356605,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.7826471439914663,0.7826471439914663,0.7826471439914663,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.21438359182263772,0.21438359182263772,0.21438359182263772,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.13993953326419628,0.13993953326419628,0.13993953326419628,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.5074315828527028,0.5074315828527028,0.5074315828527028,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,1.31936617212435,1.31936617212435,1.31936617212435,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.10395341493513956,0.0,0.10395341493513956,0.0,0.0,0.0,0.4122621439459484,0.4122621439459481,0.4122621439459484,1.0000000000000007,1.0,1.0000000000000007,0.0002598835373378489,0.0,0.0002598835373378489,0.10395341493513956,0.0,0.10395341493513956
119,0.0,0.0,0.0,0.0,0.0,0.0,0.4153003707264748,0.4153003707264748,0.4153003707264748,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.05237991316279053,0.05237991316279053,0.05237991316279053,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121,90.90682522199329,0.0,90.90682522199329,0.0,0.0,0.0,0.12062753625675979,0.11986011832580315,0.12062753625675979,1.0064026128263168,1.0,1.0064026128263168,0.45453412610996646,0.0,0.45453412610996646,90.90682522199329,0.0,90.90682522199329
122,0.0,0.0,0.0,0.0,0.0,0.0,0.5991255476699017,0.5991255476699017,0.5991255476699017,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.023899577082063438,0.0,0.023899577082063438,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.15187140818299444,0.0,0.15187140818299444,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
125,188.1502974568492,0.0,188.1502974568492,0.0,0.0,0.0,0.0856733136741065,0.0766660291164601,0.0856733136741065,1.1174872973264836,1.0,1.1174872973264836,0.940751487284246,0.0,0.940751487284246,188.1502974568492,0.0,188.1502974568492
126,188.10593074523337,0.0,188.10593074523337,0.0,0.0,0.0,0.7345979731979335,0.6574310090091634,0.7345979731979335,1.117376520321229,1.0,1.117376520321229,0.9405296537261668,0.0,0.9405296537261668,188.10593074523337,0.0,188.10593074523337
127,188.1502974568492,0.0,188.1502974568492,0.0,0.0,0.0,0.022299110124552664,0.019954687787415437,0.022299110124552664,1.1174872973264836,1.0,1.1174872973264836,0.940751487284246,0.0,0.940751487284246,188.1502974568492,0.0,188.1502974568492
128,8.747452976025356,27.96032580809363,36.707778784118986,0.0,0.0,0.0,1.5991856283908568,1.5991913004212137,1.5991913004212137,1.0000000343066064,1.0000035811309718,1.0000035811309718,0.021868632440063387,0.06990081452023407,0.06990081452023407,8.747452976025356,27.96032580809363,36.707778784118986
129,0.0,0.0,0.0,0.0,0.0,0.0,0.19561633826024066,0.19561633826024066,0.19561633826024066,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.130653512588083,0.130653512588083,0.130653512588083,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.18797838431447014,0.0,0.18797838431447014,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.8111635707475078,0.8111635707475078,0.8111635707475078,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.3245377734655449,0.3245377734655449,0.3245377734655449,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.16853507276675914,0.16853507276675914,0.16853507276675914,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,1.1170493017204077,1.1170493017204077,1.1170493017204077,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.10415996456690496,0.10415996456690496,0.10415996456690496,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
137,84.01281021907008,16.24301227071306,100.25582248978313,0.0,0.0,0.0,0.1005705736649681,0.10054126673941893,0.1005705736649681,1.0002918994938699,1.0000004078660747,1.0002918994938699,0.2100320255476752,0.04060753067678265,0.2100320255476752,84.01281021907008,16.24301227071306,100.25582248978313
138,136.8086356874033,41.573724820037214,178.38236050744052,0.0,0.0,0.0,0.07388232127412582,0.07373227126531914,0.07388232127412582,1.0020526048065765,1.0000175035863792,1.0020526048065765,0.3420215892185082,0.10393431205009303,0.3420215892185082,136.8086356874033,41.573724820037214,178.38236050744052
139,0.0,0.0,0.0,0.0,0.0,0.0,0.23953690939894248,0.23953690939894248,0.23953690939894248,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.2584259612771318,0.2584259612771318,0.2584259612771318,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.6488296058646302,0.6488296058646302,0.6488296058646302,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.05272774978664124,0.0,0.05272774978664124,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
